hour_index,aggregate_load
13435,1335224.000000
13436,1296484.000000
13437,1243052.000000
13438,1149860.000000
13439,966915.000000
13440,648609.000000
13441,508578.000000
13442,482206.000000
13443,469943.000000
13444,470268.000000
13445,486993.000000
13446,537737.000000
13447,594520.000000
13448,629657.000000
13449,901642.000000
13450,1155642.000000
13451,1259934.000000
13452,1329447.000000
13453,1336702.000000
13454,1325339.000000
13455,1338307.000000
13456,1328498.000000
13457,1336563.000000
13458,1332926.000000
13459,1317484.000000
13460,1263536.000000
13461,1228887.000000
13462,1113200.000000
13463,886507.000000
13464,610984.000000
13465,503671.000000
13466,492725.000000
13467,477584.000000
13468,478979.000000
13469,497512.000000
13470,548061.000000
13471,603010.000000
13472,656721.000000
13473,912869.000000
13474,1215312.000000
13475,1278107.000000
13476,1359587.000000
13477,1378842.000000
13478,1386096.000000
13479,1410663.000000
13480,1420202.000000
13481,1410656.000000
13482,1423879.000000
13483,1391937.000000
13484,1311242.000000
13485,1270766.000000
13486,1161693.000000
13487,932856.000000
13488,655506.000000
13489,522625.000000
13490,499211.000000
13491,485325.000000
13492,486645.000000
13493,506907.000000
13494,560847.000000
13495,621639.000000
13496,670465.000000
13497,913332.000000
13498,1255991.000000
13499,1356611.000000
13500,1388161.000000
13501,1427486.000000
13502,1416117.000000
13503,1439261.000000
13504,1458676.000000
13505,1444735.000000
13506,1436961.000000
13507,1426275.000000
13508,1379096.000000
13509,1317338.000000
13510,1190815.000000
13511,956125.000000
13512,641841.000000
13513,511366.000000
13514,493924.000000
13515,481540.000000
13516,477612.000000
13517,493261.000000
13518,546808.000000
13519,610619.000000
13520,669009.000000
13521,937923.000000
13522,1275955.000000
13523,1370319.000000
13524,1411719.000000
13525,1420246.000000
13526,1445238.000000
13527,1460068.000000
13528,1494407.000000
13529,1501363.000000
13530,1481741.000000
13531,1437457.000000
13532,1362021.000000
13533,1257716.000000
13534,1152724.000000
13535,942481.000000
13536,643032.000000
13537,518475.000000
13538,506371.000000
13539,494009.000000
13540,482785.000000
13541,492396.000000
13542,549386.000000
13543,623264.000000
13544,667606.000000
13545,927986.000000
13546,1271155.000000
13547,1330545.000000
13548,1370621.000000
13549,1396700.000000
13550,1428059.000000
13551,1443571.000000
13552,1463309.000000
13553,1461853.000000
13554,1430980.000000
13555,1386234.000000
13556,1335486.000000
13557,1241332.000000
13558,1125035.000000
13559,935914.000000
13560,631850.000000
13561,488008.000000
13562,477306.000000
13563,461978.000000
13564,459369.000000
13565,467935.000000
13566,525405.000000
13567,597507.000000
13568,648174.000000
13569,952022.000000
13570,1205763.000000
13571,1328296.000000
13572,1389401.000000
13573,1403663.000000
13574,1409797.000000
13575,1427108.000000
13576,1439434.000000
13577,1443790.000000
13578,1428860.000000
13579,1401039.000000
13580,1334699.000000
13581,1250792.000000
13582,1127752.000000
13583,952101.000000
13584,689668.000000
13585,534160.000000
13586,480950.000000
13587,456460.000000
13588,449668.000000
13589,457517.000000
13590,510566.000000
13591,580694.000000
13592,633238.000000
13593,946188.000000
13594,1166171.000000
13595,1279428.000000
13596,1329178.000000
13597,1330070.000000
13598,1338889.000000
13599,1360443.000000
13600,1394107.000000
13601,1401278.000000
13602,1370463.000000
13603,1357707.000000
13604,1262249.000000
13605,1192837.000000
13606,1113455.000000
13607,946655.000000
13608,662228.000000
13609,506722.000000
13610,474891.000000
13611,455201.000000
13612,431384.000000
13613,443518.000000
13614,493773.000000
13615,549158.000000
13616,601202.000000
13617,927525.000000
13618,1148139.000000
13619,1231945.000000
13620,1297892.000000
13621,1289437.000000
13622,1289585.000000
13623,1305059.000000
13624,1331996.000000
13625,1354661.000000
13626,1345502.000000
13627,1333170.000000
13628,1255595.000000
13629,1204652.000000
13630,1093754.000000
13631,881129.000000
13632,618748.000000
13633,449544.000000
13634,435673.000000
13635,432025.000000
13636,431883.000000
13637,446595.000000
13638,501378.000000
13639,549594.000000
13640,595739.000000
13641,895211.000000
13642,1168594.000000
13643,1276515.000000
13644,1318410.000000
13645,1338270.000000
13646,1377625.000000
13647,1393983.000000
13648,1403274.000000
13649,1399085.000000
13650,1390189.000000
13651,1364950.000000
13652,1273674.000000
13653,1216755.000000
13654,1117804.000000
13655,925633.000000
13656,664798.000000
13657,476610.000000
13658,455045.000000
13659,442310.000000
13660,437377.000000
13661,450518.000000
13662,502586.000000
13663,558308.000000
13664,628237.000000
13665,904100.000000
13666,1218731.000000
13667,1296718.000000
13668,1359418.000000
13669,1371550.000000
13670,1391652.000000
13671,1401166.000000
13672,1435506.000000
13673,1441761.000000
13674,1423856.000000
13675,1398605.000000
13676,1301649.000000
13677,1214359.000000
13678,1124468.000000
13679,928306.000000
13680,656034.000000
13681,473718.000000
13682,454916.000000
13683,444905.000000
13684,438087.000000
13685,451763.000000
13686,502828.000000
13687,572138.000000
13688,634881.000000
13689,946564.000000
13690,1217178.000000
13691,1333149.000000
13692,1395810.000000
13693,1434977.000000
13694,1454336.000000
13695,1468889.000000
13696,1470387.000000
13697,1462274.000000
13698,1460253.000000
13699,1411112.000000
13700,1322748.000000
13701,1276291.000000
13702,1146905.000000
13703,947447.000000
13704,689858.000000
13705,490634.000000
13706,474523.000000
13707,461693.000000
13708,452530.000000
13709,465383.000000
13710,516382.000000
13711,593101.000000
13712,656906.000000
13713,948780.000000
13714,1266706.000000
13715,1358561.000000
13716,1372905.000000
13717,1414255.000000
13718,1417853.000000
13719,1452819.000000
13720,1469270.000000
13721,1479914.000000
13722,1457825.000000
13723,1400299.000000
13724,1323248.000000
13725,1265844.000000
13726,1175602.000000
13727,940276.000000
13728,675832.000000
13729,481021.000000
13730,461283.000000
13731,449200.000000
13732,446230.000000
13733,457665.000000
13734,507733.000000
13735,574737.000000
13736,635433.000000
13737,941682.000000
13738,1159438.000000
13739,1269014.000000
13740,1281487.000000
13741,1314668.000000
13742,1331008.000000
13743,1335336.000000
13744,1367947.000000
13745,1357465.000000
13746,1328530.000000
13747,1301095.000000
13748,1213382.000000
13749,1172279.000000
13750,1097386.000000
13751,930425.000000
13752,646907.000000
13753,513164.000000
13754,488162.000000
13755,460682.000000
13756,440530.000000
13757,452487.000000
13758,497854.000000
13759,567376.000000
13760,618448.000000
13761,941327.000000
13762,1127943.000000
13763,1226237.000000
13764,1228697.000000
13765,1244532.000000
13766,1268147.000000
13767,1273459.000000
13768,1252630.000000
13769,1257179.000000
13770,1246143.000000
13771,1235060.000000
13772,1191451.000000
13773,1180921.000000
13774,1109940.000000
13775,941671.000000
13776,658777.000000
13777,502187.000000
13778,471938.000000
13779,454181.000000
13780,422060.000000
13781,440544.000000
13782,488958.000000
13783,545536.000000
13784,592913.000000
13785,919929.000000
13786,1097569.000000
13787,1181189.000000
13788,1235420.000000
13789,1230780.000000
13790,1238808.000000
13791,1261999.000000
13792,1280987.000000
13793,1270821.000000
13794,1253306.000000
13795,1227395.000000
13796,1204006.000000
13797,1182425.000000
13798,1088563.000000
13799,869262.000000
13800,590253.000000
13801,447767.000000
13802,434151.000000
13803,423762.000000
13804,421480.000000
13805,440750.000000
13806,497506.000000
13807,552170.000000
13808,608582.000000
13809,889112.000000
13810,1144400.000000
13811,1231799.000000
13812,1289807.000000
13813,1315948.000000
13814,1323365.000000
13815,1319173.000000
13816,1346174.000000
13817,1368282.000000
13818,1365789.000000
13819,1363014.000000
13820,1311885.000000
13821,1237225.000000
13822,1124535.000000
13823,925319.000000
13824,639675.000000
13825,475948.000000
13826,456935.000000
13827,441931.000000
13828,436671.000000
13829,448848.000000
13830,503880.000000
13831,560008.000000
13832,623577.000000
13833,931306.000000
13834,1239930.000000
13835,1348089.000000
13836,1417157.000000
13837,1437288.000000
13838,1460784.000000
13839,1458747.000000
13840,1477545.000000
13841,1485218.000000
13842,1481000.000000
13843,1451059.000000
13844,1329068.000000
13845,1307875.000000
13846,1202089.000000
13847,1002450.000000
13848,685269.000000
13849,489893.000000
13850,468647.000000
13851,459265.000000
13852,452798.000000
13853,467693.000000
13854,533319.000000
13855,582222.000000
13856,638275.000000
13857,949042.000000
13858,1310668.000000
13859,1403360.000000
13860,1435859.000000
13861,1465888.000000
13862,1496541.000000
13863,1515279.000000
13864,1531853.000000
13865,1517785.000000
13866,1481055.000000
13867,1447001.000000
13868,1365567.000000
13869,1329072.000000
13870,1213835.000000
13871,1018923.000000
13872,661097.000000
13873,485635.000000
13874,466401.000000
13875,452951.000000
13876,450023.000000
13877,467120.000000
13878,517207.000000
13879,579127.000000
13880,635798.000000
13881,986666.000000
13882,1248485.000000
13883,1353237.000000
13884,1413271.000000
13885,1443638.000000
13886,1475499.000000
13887,1469228.000000
13888,1488115.000000
13889,1472006.000000
13890,1430664.000000
13891,1407123.000000
13892,1356949.000000
13893,1297873.000000
13894,1168796.000000
13895,958904.000000
13896,635310.000000
13897,496724.000000
13898,469204.000000
13899,461524.000000
13900,460836.000000
13901,479123.000000
13902,529924.000000
13903,598965.000000
13904,660382.000000
13905,980339.000000
13906,1237017.000000
13907,1314138.000000
13908,1367033.000000
13909,1392138.000000
13910,1404565.000000
13911,1412233.000000
13912,1439016.000000
13913,1434455.000000
13914,1381919.000000
13915,1357043.000000
13916,1280775.000000
13917,1230697.000000
13918,1142732.000000
13919,967001.000000
13920,698774.000000
13921,508925.000000
13922,482404.000000
13923,451896.000000
13924,440571.000000
13925,454437.000000
13926,510578.000000
13927,566875.000000
13928,630361.000000
13929,952092.000000
13930,1134460.000000
13931,1254003.000000
13932,1297807.000000
13933,1331407.000000
13934,1363631.000000
13935,1380878.000000
13936,1405945.000000
13937,1398283.000000
13938,1379732.000000
13939,1365020.000000
13940,1266743.000000
13941,1220072.000000
13942,1147484.000000
13943,980066.000000
13944,662205.000000
13945,501233.000000
13946,476179.000000
13947,455549.000000
13948,422814.000000
13949,435800.000000
13950,492654.000000
13951,547403.000000
13952,594421.000000
13953,846008.000000
13954,1177220.000000
13955,1253046.000000
13956,1331475.000000
13957,1336690.000000
13958,1325344.000000
13959,1362939.000000
13960,1370998.000000
13961,1362387.000000
13962,1369523.000000
13963,1355130.000000
13964,1283966.000000
13965,1238384.000000
13966,1122224.000000
13967,918109.000000
13968,652835.000000
13969,472195.000000
13970,453371.000000
13971,442710.000000
13972,443093.000000
13973,468699.000000
13974,510584.000000
13975,566384.000000
13976,631593.000000
13977,949480.000000
13978,1128898.000000
13979,1277128.000000
13980,1336391.000000
13981,1382604.000000
13982,1422595.000000
13983,1448711.000000
13984,1457296.000000
13985,1468484.000000
13986,1415195.000000
13987,1400104.000000
13988,1296211.000000
13989,1251656.000000
13990,1137991.000000
13991,971590.000000
13992,645150.000000
13993,507330.000000
13994,490071.000000
13995,477381.000000
13996,478042.000000
13997,486438.000000
13998,542243.000000
13999,602564.000000
14000,664171.000000
14001,1054412.000000
14002,1186856.000000
14003,1276405.000000
14004,1343809.000000
14005,1388212.000000
14006,1404403.000000
14007,1430325.000000
14008,1467844.000000
14009,1465644.000000
14010,1433211.000000
14011,1360721.000000
14012,1271581.000000
14013,1237369.000000
14014,1137923.000000
14015,977533.000000
14016,716438.000000
14017,495234.000000
14018,473963.000000
14019,455072.000000
14020,450717.000000
14021,466474.000000
14022,514711.000000
14023,578834.000000
14024,641568.000000
14025,1023690.000000
14026,1130316.000000
14027,1204595.000000
14028,1267037.000000
14029,1302199.000000
14030,1352249.000000
14031,1383088.000000
14032,1381801.000000
14033,1385691.000000
14034,1346334.000000
14035,1332280.000000
14036,1272724.000000
14037,1251863.000000
14038,1143160.000000
14039,979334.000000
14040,631223.000000
14041,484899.000000
14042,468926.000000
14043,454157.000000
14044,448097.000000
14045,461891.000000
14046,517024.000000
14047,591429.000000
14048,648134.000000
14049,1021434.000000
14050,1104752.000000
14051,1231988.000000
14052,1303837.000000
14053,1342107.000000
14054,1415215.000000
14055,1455327.000000
14056,1419623.000000
14057,1427091.000000
14058,1413493.000000
14059,1407361.000000
14060,1319697.000000
14061,1289807.000000
14062,1168383.000000
14063,1011079.000000
14064,670693.000000
14065,493902.000000
14066,478642.000000
14067,466968.000000
14068,464453.000000
14069,477095.000000
14070,533930.000000
14071,604424.000000
14072,666455.000000
14073,1129557.000000
14074,1299339.000000
14075,1425031.000000
14076,1497520.000000
14077,1518019.000000
14078,1544827.000000
14079,1556347.000000
14080,1554683.000000
14081,1551607.000000
14082,1554737.000000
14083,1519408.000000
14084,1434473.000000
14085,1364672.000000
14086,1261283.000000
14087,1131518.000000
14088,712383.000000
14089,537604.000000
14090,509338.000000
14091,481082.000000
14092,462628.000000
14093,472323.000000
14094,525063.000000
14095,583560.000000
14096,663635.000000
14097,1003430.000000
14098,1398504.000000
14099,1515726.000000
14100,1559342.000000
14101,1564181.000000
14102,1588559.000000
14103,1599058.000000
14104,1599598.000000
14105,1607307.000000
14106,1582138.000000
14107,1571257.000000
14108,1477409.000000
14109,1437892.000000
14110,1292867.000000
14111,1090113.000000
14112,683406.000000
14113,535571.000000
14114,505270.000000
14115,483359.000000
14116,456112.000000
14117,467437.000000
14118,522869.000000
14119,568464.000000
14120,663223.000000
14121,1088141.000000
14122,1338325.000000
14123,1483883.000000
14124,1531159.000000
14125,1511696.000000
14126,1512620.000000
14127,1513723.000000
14128,1534021.000000
14129,1513871.000000
14130,1494952.000000
14131,1461557.000000
14132,1384323.000000
14133,1333745.000000
14134,1236049.000000
14135,1015111.000000
14136,657820.000000
14137,477449.000000
14138,464867.000000
14139,451469.000000
14140,454776.000000
14141,473173.000000
14142,521875.000000
